part,method,dataset,seed,perturb_remove_pct,perturb_add_pct,attr_shuffle,stability_mean_cosine,acc_original_test,acc_perturbed_test,acc_drop,n_graphs,n_train,timestamp,perturb_mode,gin_ckpt_path
c,Graph2Vec,MUTAG,42,0.0,0.0,False,0.9980239868164062,0.7631578947368421,0.7631578947368421,0.0,188,150,1769551811.7255425,removal_only,
c,NetLSD,MUTAG,42,0.0,0.0,False,1.0,0.8157894736842105,0.8157894736842105,0.0,188,150,1769551813.144165,removal_only,
c,GIN,MUTAG,42,0.0,0.0,False,1.0,0.868421052631579,0.868421052631579,0.0,188,150,1769551814.4341354,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,GIN,MUTAG,42,0.0,0.0,True,0.5809441208839417,0.868421052631579,0.47368421052631576,0.3947368421052632,188,150,1769551814.7833078,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,Graph2Vec,MUTAG,42,0.05,0.0,False,0.7655805349349976,0.7631578947368421,0.6842105263157895,0.07894736842105265,188,150,1769551818.0931444,removal_only,
c,NetLSD,MUTAG,42,0.05,0.0,False,0.9999600648880005,0.8157894736842105,0.8157894736842105,0.0,188,150,1769551820.2094967,removal_only,
c,GIN,MUTAG,42,0.05,0.0,False,0.9337855577468872,0.868421052631579,0.8157894736842105,0.052631578947368474,188,150,1769551820.4817266,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,GIN,MUTAG,42,0.05,0.0,True,0.5563867092132568,0.868421052631579,0.4473684210526316,0.4210526315789474,188,150,1769551820.850805,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,Graph2Vec,MUTAG,42,0.1,0.0,False,0.6523894667625427,0.7631578947368421,0.6578947368421053,0.10526315789473684,188,150,1769551823.2753718,removal_only,
c,NetLSD,MUTAG,42,0.1,0.0,False,0.9996637105941772,0.8157894736842105,0.7105263157894737,0.10526315789473684,188,150,1769551824.8912268,removal_only,
c,GIN,MUTAG,42,0.1,0.0,False,0.801622748374939,0.868421052631579,0.8157894736842105,0.052631578947368474,188,150,1769551825.1699033,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,GIN,MUTAG,42,0.1,0.0,True,0.5372687578201294,0.868421052631579,0.34210526315789475,0.5263157894736843,188,150,1769551825.5168443,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,Graph2Vec,MUTAG,42,0.2,0.0,False,0.6061499714851379,0.7631578947368421,0.6578947368421053,0.10526315789473684,188,150,1769551827.892475,removal_only,
c,NetLSD,MUTAG,42,0.2,0.0,False,0.9972506761550903,0.8157894736842105,0.7105263157894737,0.10526315789473684,188,150,1769551829.3651307,removal_only,
c,GIN,MUTAG,42,0.2,0.0,False,0.655752956867218,0.868421052631579,0.4473684210526316,0.4210526315789474,188,150,1769551829.6353648,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,GIN,MUTAG,42,0.2,0.0,True,0.5101118087768555,0.868421052631579,0.2631578947368421,0.605263157894737,188,150,1769551830.1119652,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_42.pth
c,Graph2Vec,MUTAG,43,0.0,0.0,False,0.9930015802383423,0.7631578947368421,0.7894736842105263,-0.02631578947368418,188,150,1769551833.7855713,removal_only,
c,NetLSD,MUTAG,43,0.0,0.0,False,1.0,0.8157894736842105,0.8157894736842105,0.0,188,150,1769551835.1730196,removal_only,
c,GIN,MUTAG,43,0.0,0.0,False,1.0,0.8421052631578947,0.8421052631578947,0.0,188,150,1769551836.0425043,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,GIN,MUTAG,43,0.0,0.0,True,0.34228524565696716,0.8421052631578947,0.8421052631578947,0.0,188,150,1769551836.39825,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,Graph2Vec,MUTAG,43,0.05,0.0,False,0.767633318901062,0.8157894736842105,0.6578947368421053,0.1578947368421052,188,150,1769551838.763271,removal_only,
c,NetLSD,MUTAG,43,0.05,0.0,False,0.999943196773529,0.8157894736842105,0.8157894736842105,0.0,188,150,1769551841.7679033,removal_only,
c,GIN,MUTAG,43,0.05,0.0,False,0.9627954959869385,0.8421052631578947,0.8421052631578947,0.0,188,150,1769551842.052139,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,GIN,MUTAG,43,0.05,0.0,True,0.31293851137161255,0.8421052631578947,0.7894736842105263,0.05263157894736836,188,150,1769551842.4045458,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,Graph2Vec,MUTAG,43,0.1,0.0,False,0.6713743805885315,0.7894736842105263,0.6578947368421053,0.13157894736842102,188,150,1769551845.461958,removal_only,
c,NetLSD,MUTAG,43,0.1,0.0,False,0.9996370077133179,0.8157894736842105,0.7631578947368421,0.05263157894736836,188,150,1769551847.861713,removal_only,
c,GIN,MUTAG,43,0.1,0.0,False,0.7589122653007507,0.8421052631578947,0.8157894736842105,0.02631578947368418,188,150,1769551848.1658378,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,GIN,MUTAG,43,0.1,0.0,True,0.25207921862602234,0.8421052631578947,0.7368421052631579,0.10526315789473684,188,150,1769551848.520903,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,Graph2Vec,MUTAG,43,0.2,0.0,False,0.6080805063247681,0.8157894736842105,0.6578947368421053,0.1578947368421052,188,150,1769551850.9228787,removal_only,
c,NetLSD,MUTAG,43,0.2,0.0,False,0.9973087906837463,0.8157894736842105,0.6842105263157895,0.13157894736842102,188,150,1769551852.381358,removal_only,
c,GIN,MUTAG,43,0.2,0.0,False,0.29981836676597595,0.8421052631578947,0.39473684210526316,0.4473684210526315,188,150,1769551852.6665895,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,GIN,MUTAG,43,0.2,0.0,True,0.1174250990152359,0.8421052631578947,0.4473684210526316,0.3947368421052631,188,150,1769551853.0366085,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_43.pth
c,Graph2Vec,MUTAG,44,0.0,0.0,False,0.9968225955963135,0.7894736842105263,0.7894736842105263,0.0,188,150,1769551855.3835468,removal_only,
c,NetLSD,MUTAG,44,0.0,0.0,False,1.0,0.868421052631579,0.868421052631579,0.0,188,150,1769551856.7780204,removal_only,
c,GIN,MUTAG,44,0.0,0.0,False,1.0,0.8947368421052632,0.8947368421052632,0.0,188,150,1769551857.5025218,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,GIN,MUTAG,44,0.0,0.0,True,0.3610568642616272,0.8947368421052632,0.5263157894736842,0.368421052631579,188,150,1769551857.9802465,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,Graph2Vec,MUTAG,44,0.05,0.0,False,0.7886644005775452,0.7894736842105263,0.6578947368421053,0.13157894736842102,188,150,1769551861.7825751,removal_only,
c,NetLSD,MUTAG,44,0.05,0.0,False,0.9999580979347229,0.868421052631579,0.868421052631579,0.0,188,150,1769551863.3044562,removal_only,
c,GIN,MUTAG,44,0.05,0.0,False,0.9611483812332153,0.8947368421052632,0.8947368421052632,0.0,188,150,1769551863.5722926,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,GIN,MUTAG,44,0.05,0.0,True,0.31889262795448303,0.8947368421052632,0.5,0.39473684210526316,188,150,1769551863.9369454,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,Graph2Vec,MUTAG,44,0.1,0.0,False,0.6804702281951904,0.7894736842105263,0.6578947368421053,0.13157894736842102,188,150,1769551866.860256,removal_only,
c,NetLSD,MUTAG,44,0.1,0.0,False,0.9996443390846252,0.868421052631579,0.7631578947368421,0.10526315789473684,188,150,1769551868.3124332,removal_only,
c,GIN,MUTAG,44,0.1,0.0,False,0.780249834060669,0.8947368421052632,0.868421052631579,0.02631578947368418,188,150,1769551868.5807993,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,GIN,MUTAG,44,0.1,0.0,True,0.22411999106407166,0.8947368421052632,0.4473684210526316,0.4473684210526316,188,150,1769551868.922128,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,Graph2Vec,MUTAG,44,0.2,0.0,False,0.6165829300880432,0.7894736842105263,0.6578947368421053,0.13157894736842102,188,150,1769551871.3660698,removal_only,
c,NetLSD,MUTAG,44,0.2,0.0,False,0.9972994923591614,0.868421052631579,0.6842105263157895,0.1842105263157895,188,150,1769551873.8474526,removal_only,
c,GIN,MUTAG,44,0.2,0.0,False,0.362249493598938,0.8947368421052632,0.5789473684210527,0.3157894736842105,188,150,1769551874.40418,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,GIN,MUTAG,44,0.2,0.0,True,0.08555063605308533,0.8947368421052632,0.34210526315789475,0.5526315789473684,188,150,1769551874.9510427,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_MUTAG_44.pth
c,Graph2Vec,ENZYMES,42,0.0,0.0,False,0.9345227479934692,0.31666666666666665,0.30833333333333335,0.008333333333333304,599,479,1769551898.4831233,removal_only,
c,NetLSD,ENZYMES,42,0.0,0.0,False,1.0,0.2833333333333333,0.2833333333333333,0.0,599,479,1769551905.8389907,removal_only,
c,GIN,ENZYMES,42,0.0,0.0,False,1.0,0.4583333333333333,0.4583333333333333,0.0,600,480,1769551907.2913678,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,GIN,ENZYMES,42,0.0,0.0,True,0.42810821533203125,0.4583333333333333,0.19166666666666668,0.2666666666666666,600,480,1769551908.4595125,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,Graph2Vec,ENZYMES,42,0.05,0.0,False,0.6130737662315369,0.3416666666666667,0.25833333333333336,0.08333333333333331,599,479,1769551928.1768413,removal_only,
c,NetLSD,ENZYMES,42,0.05,0.0,False,0.9999921321868896,0.2833333333333333,0.2833333333333333,0.0,599,479,1769551935.2196455,removal_only,
c,GIN,ENZYMES,42,0.05,0.0,False,0.9505472779273987,0.4583333333333333,0.4666666666666667,-0.00833333333333336,600,480,1769551936.1711967,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,GIN,ENZYMES,42,0.05,0.0,True,0.4253988564014435,0.4583333333333333,0.18333333333333332,0.275,600,480,1769551937.3626695,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,Graph2Vec,ENZYMES,42,0.1,0.0,False,0.5048503279685974,0.35,0.20833333333333334,0.14166666666666664,599,479,1769551957.9626658,removal_only,
c,NetLSD,ENZYMES,42,0.1,0.0,False,0.999956488609314,0.2833333333333333,0.30833333333333335,-0.025000000000000022,599,479,1769551963.8398192,removal_only,
c,GIN,ENZYMES,42,0.1,0.0,False,0.860460102558136,0.4583333333333333,0.4,0.05833333333333329,600,480,1769551964.7726154,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,GIN,ENZYMES,42,0.1,0.0,True,0.4143655002117157,0.4583333333333333,0.18333333333333332,0.275,600,480,1769551965.9396565,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,Graph2Vec,ENZYMES,42,0.2,0.0,False,0.4410961866378784,0.31666666666666665,0.21666666666666667,0.09999999999999998,599,479,1769551986.7654648,removal_only,
c,NetLSD,ENZYMES,42,0.2,0.0,False,0.9996541738510132,0.2833333333333333,0.2833333333333333,0.0,599,479,1769551992.238081,removal_only,
c,GIN,ENZYMES,42,0.2,0.0,False,0.649473249912262,0.4583333333333333,0.3333333333333333,0.125,600,480,1769551993.2196171,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,GIN,ENZYMES,42,0.2,0.0,True,0.3529611825942993,0.4583333333333333,0.225,0.2333333333333333,600,480,1769551994.3978095,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_42.pth
c,Graph2Vec,ENZYMES,43,0.0,0.0,False,0.9526656866073608,0.4,0.4166666666666667,-0.016666666666666663,599,479,1769552014.6636622,removal_only,
c,NetLSD,ENZYMES,43,0.0,0.0,False,1.0,0.2916666666666667,0.2916666666666667,0.0,599,479,1769552020.080304,removal_only,
c,GIN,ENZYMES,43,0.0,0.0,False,1.0,0.3416666666666667,0.3416666666666667,0.0,600,480,1769552021.4409235,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,GIN,ENZYMES,43,0.0,0.0,True,0.5688959956169128,0.3416666666666667,0.25,0.09166666666666667,600,480,1769552022.6687148,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,Graph2Vec,ENZYMES,43,0.05,0.0,False,0.6164687871932983,0.4,0.25833333333333336,0.14166666666666666,599,479,1769552043.4859378,removal_only,
c,NetLSD,ENZYMES,43,0.05,0.0,False,0.9999908208847046,0.2916666666666667,0.2916666666666667,0.0,599,479,1769552048.8403652,removal_only,
c,GIN,ENZYMES,43,0.05,0.0,False,0.9697567820549011,0.3416666666666667,0.35,-0.008333333333333304,600,480,1769552049.8326054,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,GIN,ENZYMES,43,0.05,0.0,True,0.5773013234138489,0.3416666666666667,0.25833333333333336,0.08333333333333331,600,480,1769552051.0823164,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,Graph2Vec,ENZYMES,43,0.1,0.0,False,0.5103495121002197,0.4083333333333333,0.15833333333333333,0.25,599,479,1769552071.992127,removal_only,
c,NetLSD,ENZYMES,43,0.1,0.0,False,0.9999486207962036,0.2916666666666667,0.30833333333333335,-0.016666666666666663,599,479,1769552077.411867,removal_only,
c,GIN,ENZYMES,43,0.1,0.0,False,0.915571928024292,0.3416666666666667,0.2916666666666667,0.04999999999999999,600,480,1769552078.407811,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,GIN,ENZYMES,43,0.1,0.0,True,0.5847435593605042,0.3416666666666667,0.26666666666666666,0.07500000000000001,600,480,1769552080.0024016,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,Graph2Vec,ENZYMES,43,0.2,0.0,False,0.44112899899482727,0.4,0.21666666666666667,0.18333333333333335,599,479,1769552099.8186853,removal_only,
c,NetLSD,ENZYMES,43,0.2,0.0,False,0.9996731281280518,0.2916666666666667,0.3,-0.008333333333333304,599,479,1769552105.7317717,removal_only,
c,GIN,ENZYMES,43,0.2,0.0,False,0.794344425201416,0.3416666666666667,0.24166666666666667,0.1,600,480,1769552106.693057,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,GIN,ENZYMES,43,0.2,0.0,True,0.5725623369216919,0.3416666666666667,0.225,0.11666666666666667,600,480,1769552107.8860638,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_43.pth
c,Graph2Vec,ENZYMES,44,0.0,0.0,False,0.9341796636581421,0.39166666666666666,0.36666666666666664,0.025000000000000022,599,479,1769552127.7368474,removal_only,
c,NetLSD,ENZYMES,44,0.0,0.0,False,1.0,0.2833333333333333,0.2833333333333333,0.0,599,479,1769552133.6707888,removal_only,
c,GIN,ENZYMES,44,0.0,0.0,False,1.0,0.44166666666666665,0.44166666666666665,0.0,600,480,1769552135.30712,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
c,GIN,ENZYMES,44,0.0,0.0,True,0.45112723112106323,0.44166666666666665,0.26666666666666666,0.175,600,480,1769552136.8606198,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
c,Graph2Vec,ENZYMES,44,0.05,0.0,False,0.5953223705291748,0.43333333333333335,0.2916666666666667,0.14166666666666666,599,479,1769552157.8155835,removal_only,
c,NetLSD,ENZYMES,44,0.05,0.0,False,0.9999899864196777,0.2833333333333333,0.25833333333333336,0.024999999999999967,599,479,1769552163.1673968,removal_only,
c,GIN,ENZYMES,44,0.05,0.0,False,0.945345938205719,0.44166666666666665,0.4083333333333333,0.033333333333333326,600,480,1769552164.4756062,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
c,GIN,ENZYMES,44,0.05,0.0,True,0.45156559348106384,0.44166666666666665,0.2,0.24166666666666664,600,480,1769552166.4745746,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
c,Graph2Vec,ENZYMES,44,0.1,0.0,False,0.49189165234565735,0.4083333333333333,0.23333333333333334,0.175,599,479,1769552187.3262467,removal_only,
c,NetLSD,ENZYMES,44,0.1,0.0,False,0.9999486207962036,0.2833333333333333,0.275,0.008333333333333304,599,479,1769552193.5346494,removal_only,
c,GIN,ENZYMES,44,0.1,0.0,False,0.8573843240737915,0.44166666666666665,0.36666666666666664,0.07500000000000001,600,480,1769552195.127007,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
c,GIN,ENZYMES,44,0.1,0.0,True,0.44057556986808777,0.44166666666666665,0.24166666666666667,0.19999999999999998,600,480,1769552196.5791945,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
c,Graph2Vec,ENZYMES,44,0.2,0.0,False,0.4437682330608368,0.4083333333333333,0.2,0.20833333333333331,599,479,1769552218.235194,removal_only,
c,NetLSD,ENZYMES,44,0.2,0.0,False,0.9996543526649475,0.2833333333333333,0.225,0.05833333333333332,599,479,1769552225.3497763,removal_only,
c,GIN,ENZYMES,44,0.2,0.0,False,0.6649383306503296,0.44166666666666665,0.325,0.11666666666666664,600,480,1769552226.4329705,removal_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_ENZYMES_44.pth
